# Instancia: E101D11r
# Algoritmo: NearestNeighbor + Relocate (FirstImprovement)
# Distancia total: 2691.84
-20,11,-31,4,62,22,66
-31,4,-34,4,22,27,66
-34,4,-43,10,27,14,66
-43,10,-51,24,14,25,66
-51,24,-29,36,25,18,66
-29,36,-2,67,18,39,66
-2,67,-17,32,39,47,66
-17,32,0,0,47,101,66
0,0,2,-3,101,78,78
2,-3,3,-5,78,76,78
3,-5,9,3,76,59,78
9,3,-2,13,59,4,78
-2,13,-3,17,4,65,78
-3,17,-1,21,65,56,78
-1,21,-9,21,56,58,78
-9,21,-9,27,58,61,78
-9,27,0,30,61,63,78
0,30,0,0,63,101,78
0,0,22,-17,101,74,74
22,-17,13,-10,74,73,74
13,-10,22,-6,73,81,74
22,-6,22,-4,81,72,74
22,-4,30,1,72,80,74
30,1,27,-4,80,77,74
27,-4,36,21,77,97,74
36,21,62,16,97,100,74
62,16,73,32,100,29,74
73,32,0,0,29,101,74
0,0,-2,-22,101,79,79
-2,-22,-71,-49,79,71,79
-71,-49,-32,-34,71,68,79
-32,-34,-48,-19,68,70,79
-48,-19,0,0,70,101,79
0,0,-30,-9,101,24,24
-30,-9,-73,-2,24,15,24
-73,-2,-79,-4,15,89,24
-79,-4,-84,-10,89,87,24
-84,-10,-80,-10,87,26,24
-80,-10,-69,-22,26,88,24
-69,-22,0,0,88,101,24
0,0,-16,34,101,45,45
-16,34,-11,44,45,38,45
-11,44,-8,54,38,44,45
-8,54,-20,64,44,83,45
-20,64,-20,66,83,85,45
-20,66,-29,67,85,86,45
-29,67,-26,69,86,84,45
-26,69,-20,82,84,49,45
-20,82,-14,80,49,46,45
-14,80,-8,86,46,35,45
-8,86,4,80,35,42,45
4,80,19,86,42,37,45
19,86,0,0,37,101,45
0,0,2,5,101,7,7
2,5,12,33,7,36,7
12,33,19,39,36,48,7
19,39,17,42,48,50,7
17,42,25,76,50,40,7
25,76,20,85,40,33,7
20,85,-29,44,33,41,7
-29,44,-51,10,41,23,7
-51,10,0,0,23,101,7
0,0,32,16,101,98,98
32,16,42,30,98,99,98
42,30,30,39,99,94,98
30,39,-2,84,94,43,98
-2,84,0,0,43,101,98
0,0,1,0,101,11,11
1,0,-1,1,11,57,11
-1,1,-7,8,57,2,11
-7,8,-11,11,2,54,11
-11,11,-31,25,54,20,11
-31,25,-40,24,20,12,11
-40,24,-45,25,12,28,11
-45,25,-67,17,28,21,11
-67,17,-78,11,21,19,11
-78,11,-76,4,19,16,11
-76,4,-84,-19,16,90,11
-84,-19,-71,-58,90,67,11
-71,-58,-12,81,67,34,11
-12,81,0,0,34,101,11
0,0,0,3,101,5,5
0,3,13,12,5,75,5
13,12,23,39,75,95,5
23,39,30,48,95,96,5
30,48,57,55,96,32,5
57,55,58,53,32,31,5
58,53,0,0,31,101,5
0,0,5,14,101,60,60
5,14,78,59,60,30,60
78,59,0,0,30,101,60
