# Instancia: E101D11r
# Algoritmo: NearestNeighbor + Relocate (FirstImprovement)
# Distancia total: 2873.58
0,0,2,-3,101,78,78
2,-3,3,-5,78,76,78
3,-5,9,3,76,59,78
9,3,13,12,59,75,78
13,12,5,14,75,60,78
5,14,-2,13,60,4,78
-2,13,-3,17,4,65,78
-3,17,-1,21,65,56,78
-1,21,-9,21,56,58,78
-9,21,-9,27,58,61,78
-9,27,0,30,61,63,78
0,30,42,30,63,99,78
42,30,0,0,99,101,78
0,0,13,-10,101,73,73
13,-10,22,-6,73,81,73
22,-6,22,-4,81,72,73
22,-4,27,-4,72,77,73
27,-4,30,1,77,80,73
30,1,22,-17,80,74,73
22,-17,36,21,74,97,73
36,21,62,16,97,100,73
62,16,73,32,100,29,73
73,32,57,55,29,32,73
57,55,-76,-14,32,92,73
-76,-14,0,0,92,101,73
0,0,-2,-22,101,79,79
-2,-22,-32,-34,79,68,79
-32,-34,-48,-19,68,70,79
-48,-19,-54,-15,70,13,79
-54,-15,-59,-37,13,69,79
-59,-37,-27,62,69,82,79
-27,62,0,0,82,101,79
0,0,-30,-9,101,24,24
-30,-9,-63,-12,24,91,24
-63,-12,-70,-4,91,93,24
-70,-4,-73,-2,93,15,24
-73,-2,-79,-4,15,89,24
-79,-4,-80,-10,89,26,24
-80,-10,-84,-10,26,87,24
-84,-10,-69,-22,87,88,24
-69,-22,-58,-60,88,66,24
-58,-60,0,0,66,101,24
0,0,-20,25,101,52,52
-20,25,-16,34,52,45,52
-16,34,-11,44,45,38,52
-11,44,-8,54,38,44,52
-8,54,-20,64,44,83,52
-20,64,-20,66,83,85,52
-20,66,-26,69,85,84,52
-26,69,-29,67,84,86,52
-29,67,-20,82,86,49,52
-20,82,-14,80,49,46,52
-14,80,-8,86,46,35,52
-8,86,4,80,35,42,52
4,80,19,86,42,37,52
19,86,0,0,37,101,52
0,0,2,5,101,7,7
2,5,12,33,7,36,7
12,33,19,39,36,48,7
19,39,17,42,48,50,7
17,42,30,48,50,96,7
30,48,25,76,96,40,7
25,76,20,85,40,33,7
20,85,-29,44,33,41,7
-29,44,-45,31,41,17,7
-45,31,-71,-49,17,71,7
-71,-49,0,0,71,101,7
0,0,32,16,101,98,98
32,16,30,39,98,94,98
30,39,-2,84,94,43,98
-2,84,0,0,43,101,98
0,0,1,0,101,11,11
1,0,-1,1,11,57,11
-1,1,-7,8,57,2,11
-7,8,-31,25,2,20,11
-31,25,-40,24,20,12,11
-40,24,-45,25,12,28,11
-45,25,-67,17,28,21,11
-67,17,-78,11,21,19,11
-78,11,-76,4,19,16,11
-76,4,-84,-19,16,90,11
-84,-19,-71,-58,90,67,11
-71,-58,-12,81,67,34,11
-12,81,0,0,34,101,11
0,0,0,3,101,5,5
0,3,23,39,5,95,5
23,39,58,53,95,31,5
58,53,0,0,31,101,5
0,0,78,59,101,30,30
78,59,0,0,30,101,30
